YEAR,STATE_NAME,STRUCTURE_NUMBER,OWNER_AGENCY,ELEMENT_CATEGORY,PARENT_ELEMENT_NUMBER,PARENT_ELEMENT_NAME,ELEMENT_NUMBER,ELEMENT_NAME,ELEMENT_UNIT,TOTAL_QUANTITY,CONDITION_STATE_1,CS_PERCENT_1,CONDITION_STATE_2,CS_PERCENT_2,CONDITION_STATE_3,CS_PERCENT_3,CONDITION_STATE_4,CS_PERCENT_4,HI
2024,'41 - Oregon',00001 000 00005,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',498,498,100,0,0,0,0,0,0,100
2024,'41 - Oregon',00001 000 00005,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',600,579,96,21,3,0,0,0,0,98.85
2024,'41 - Oregon',00001 000 00005,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',896,865,96,29,3,2,0,0,0,98.78
2024,'41 - Oregon',00004 000 00010,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',1600,1080,67,474,29,46,2,0,0,88.3
2024,'41 - Oregon',00340 000 00000,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',546,421,77,103,18,22,4,0,0,91.08
2024,'41 - Oregon',00463 365 00103,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',5683,5112,89,571,10,0,0,0,0,96.68
2024,'41 - Oregon',00464 000000059,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',3962,2476,62,1486,37,0,0,0,0,87.62
2024,'41 - Oregon',005001005100009,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',1300,266,20,764,58,270,20,0,0,66.69
2024,'41 - Oregon',00548A000 00000,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',2100,1576,75,516,24,8,0,0,0,91.64
2024,'41 - Oregon',00636 000 00011,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',4600,3955,85,642,13,3,0,0,0,95.35
2024,'41 - Oregon',006T1 000000000,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',130,130,100,0,0,0,0,0,0,100
2024,'41 - Oregon',006T1 000000000,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',702,702,100,0,0,0,0,0,0,100
2024,'41 - Oregon',006T1 000000000,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',624,624,100,0,0,0,0,0,0,100
2024,'41 - Oregon',00713719T900110,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',8286,0,0,3553,42,4733,57,0,0,47.58
2024,'41 - Oregon',00713719T900110,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',7930,0,0,4429,55,3501,44,0,0,51.99
2024,'41 - Oregon',008T3 000 00156,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',500,498,99,0,0,2,0,0,0,99.73
2024,'41 - Oregon',008T3 000 00156,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',2652,2643,99,9,0,0,0,0,0,99.89
2024,'41 - Oregon',009359174200010,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',9300,9020,96,227,2,53,0,0,0,98.81
2024,'41 - Oregon',009360174100032,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',19500,19198,98,300,1,2,0,0,0,99.49
2024,'41 - Oregon',01069A000 00066,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',462,460,99,2,0,0,0,0,0,99.86
2024,'41 - Oregon',01069A000 00066,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',3168,3166,99,2,0,0,0,0,0,99.98
2024,'41 - Oregon',01134A004 14015,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',4536,4345,95,191,4,0,0,0,0,98.61
2024,'41 - Oregon',01137B         ,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',8800,8500,96,290,3,10,0,0,0,98.84
2024,'41 - Oregon',01208740201 000,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',598,598,100,0,0,0,0,0,0,100
2024,'41 - Oregon',01254A063000488,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',6000,0,0,6000,100,0,0,0,0,67
2024,'41 - Oregon',01254A063000488,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',7200,7200,100,0,0,0,0,0,0,100
2024,'41 - Oregon',01520 111900280,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',1500,1496,99,2,0,2,0,0,0,99.87
2024,'41 - Oregon',016321000000027,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',1104,1049,95,55,4,0,0,0,0,98.36
2024,'41 - Oregon',016321000000027,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',5336,5336,100,0,0,0,0,0,0,100
2024,'41 - Oregon',016329181800043,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',5450,5442,99,8,0,0,0,0,0,99.95
2024,'41 - Oregon',016843000000009,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',3312,2890,87,420,12,2,0,0,0,95.77
2024,'41 - Oregon',01720 009F02870,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',2352,2350,99,0,0,2,0,0,0,99.94
2024,'41 - Oregon',01720 009F02870,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',9284,9278,99,3,0,3,0,0,0,99.97
2024,'41 - Oregon',02138 01W 12142,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',13602,11646,85,1915,14,41,0,0,0,95.15
2024,'41 - Oregon',02484 000 00014,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',7942,7220,90,722,9,0,0,0,0,97
2024,'41 - Oregon',02484 000 00014,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',672,653,97,19,2,0,0,0,0,99.07
2024,'41 - Oregon',02484A000 00014,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',11660,0,0,8660,74,3000,25,0,0,58.25
2024,'41 - Oregon',02485 000 00219,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',11200,10360,92,720,6,120,1,0,0,97.16
2024,'41 - Oregon',02724 774 00012,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',900,900,100,0,0,0,0,0,0,100
2024,'41 - Oregon',03849B020 00125,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',19186,16307,84,2879,15,0,0,0,0,95.05
2024,'41 - Oregon',03849B020 00125,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',41340,35134,84,6204,15,2,0,0,0,95.04
2024,'41 - Oregon',039C09150200031,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',840,840,100,0,0,0,0,0,0,100
2024,'41 - Oregon',039C09150200031,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',5730,5719,99,10,0,1,0,0,0,99.93
2024,'41 - Oregon',039C11174400098,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',7360,7330,99,29,0,1,0,0,0,99.86
2024,'41 - Oregon',039C53427000501,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',1310,1308,99,2,0,0,0,0,0,99.95
2024,'41 - Oregon',03C04 000 00000,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',350,350,100,0,0,0,0,0,0,100
2024,'41 - Oregon',03C04 000 00000,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',1200,1050,87,100,8,50,4,0,0,94.46
2024,'41 - Oregon',03C08 000 00000,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',550,143,26,203,36,204,37,0,0,62.97
2024,'41 - Oregon',03C11A000000000,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',290,27,9,263,90,0,0,0,0,70.07
2024,'41 - Oregon',03C11A000000000,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',1508,1311,86,66,4,131,8,0,0,92.74
2024,'41 - Oregon',03C13A000 00000,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',336,336,100,0,0,0,0,0,0,100
2024,'41 - Oregon',03C13A000 00000,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',1484,1404,94,80,5,0,0,0,0,98.22
2024,'41 - Oregon',03C14A000 00000,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',348,248,71,100,28,0,0,0,0,90.52
2024,'41 - Oregon',03C14A000 00000,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',1334,1129,84,100,7,105,7,0,0,92.25
2024,'41 - Oregon',03C26 000      ,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',410,410,100,0,0,0,0,0,0,100
2024,'41 - Oregon',03C26 000      ,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',1968,1718,87,150,7,100,5,0,0,94.08
2024,'41 - Oregon',043B12000000014,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',303,303,100,0,0,0,0,0,0,100
2024,'41 - Oregon',043B12000000014,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',1368,1368,100,0,0,0,0,0,0,100
2024,'41 - Oregon',043B13000000010,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',832,631,75,201,24,0,0,0,0,92.03
2024,'41 - Oregon',04566B068 00710,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',5966,5930,99,36,0,0,0,0,0,99.8
2024,'41 - Oregon',04698A556 00306,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',1126,1101,97,25,2,0,0,0,0,99.27
2024,'41 - Oregon',04T02 000 00112,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',2500,2250,90,225,9,25,1,0,0,96.36
2024,'41 - Oregon',05057 000      ,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',625,610,97,15,2,0,0,0,0,99.21
2024,'41 - Oregon',05057 000      ,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',437,437,100,0,0,0,0,0,0,100
2024,'41 - Oregon',05C01A000000000,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',729,729,100,0,0,0,0,0,0,100
2024,'41 - Oregon',05C06 000 00000,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',2650,2647,99,3,0,0,0,0,0,99.96
2024,'41 - Oregon',06070A000 00140,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',7772,6834,87,938,12,0,0,0,0,96.02
2024,'41 - Oregon',06072 220 00020,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',1900,0,0,1900,100,0,0,0,0,67
2024,'41 - Oregon',06456 000   040,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',3200,0,0,1560,48,1640,51,0,0,49.58
2024,'41 - Oregon',06513 212 00069,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',938,638,68,300,31,0,0,0,0,89.45
2024,'41 - Oregon',06513 212 00069,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',900,900,100,0,0,0,0,0,0,100
2024,'41 - Oregon',06648 000 00043,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',34800,20198,58,14602,41,0,0,0,0,86.15
2024,'41 - Oregon',06648 000 00043,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',27800,17580,63,10200,36,20,0,0,0,87.84
2024,'41 - Oregon',06683B01WX00046,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',17400,12180,70,5220,30,0,0,0,0,90.1
2024,'41 - Oregon',06683D01WX00044,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',13000,90,0,12910,99,0,0,0,0,67.23
2024,'41 - Oregon',06698 000 00014,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',2200,2126,96,74,3,0,0,0,0,98.89
2024,'41 - Oregon',06742 050Y00499,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',5400,0,0,5400,100,0,0,0,0,67
2024,'41 - Oregon',069C05000006641,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',2438,1143,46,589,24,706,28,0,0,72.63
2024,'41 - Oregon',07001 000 00033,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',1290,0,0,443,34,402,31,445,34,33.29
2024,'41 - Oregon',07001 000 00033,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',6333,4001,63,1522,24,810,12,0,0,83.5
2024,'41 - Oregon',07024A000 00135,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',15200,15200,100,0,0,0,0,0,0,100
2024,'41 - Oregon',07025 000000019,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',6200,5980,96,220,3,0,0,0,0,98.83
2024,'41 - Oregon',07025A000000019,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',6100,5880,96,220,3,0,0,0,0,98.81
2024,'41 - Oregon',07025A000000019,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',10260,9760,95,500,4,0,0,0,0,98.39
2024,'41 - Oregon',07026 059 00191,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',6395,6126,95,174,2,95,1,0,0,98.11
2024,'41 - Oregon',07026 059 00191,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',1850,1789,96,58,3,3,0,0,0,98.86
2024,'41 - Oregon',07027A000000000,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',2600,1384,53,1060,40,156,6,0,0,82.53
2024,'41 - Oregon',07027B000000000,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',6600,6598,99,2,0,0,0,0,0,99.99
2024,'41 - Oregon',07028A000000032,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',5000,100,2,4275,85,625,12,0,0,63.41
2024,'41 - Oregon',07028B000000032,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',14880,14378,96,500,3,2,0,0,0,98.88
2024,'41 - Oregon',07029A000000110,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',16366,16316,99,50,0,0,0,0,0,99.9
2024,'41 - Oregon',07030A000000015,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',2600,1550,59,800,30,250,9,0,0,83.4
2024,'41 - Oregon',07030B000000015,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',7400,7400,100,0,0,0,0,0,0,100
2024,'41 - Oregon',07034C000000055,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',15900,2000,12,13130,82,770,4,0,0,69.5
2024,'41 - Oregon',07034D000000055,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',1800,1776,98,20,1,4,0,0,0,99.48
2024,'41 - Oregon',07034D000000055,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',8600,8197,95,403,4,0,0,0,0,98.45
2024,'41 - Oregon',07035B000000000,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',9420,6210,65,2210,23,1000,10,0,0,85.15
2024,'41 - Oregon',07035C000000000,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',12760,11760,92,1000,7,0,0,0,0,97.41
2024,'41 - Oregon',07039 000 00437,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',13100,24,0,5000,38,8076,61,0,0,46.1
2024,'41 - Oregon',07042B000000000,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',26800,26624,99,154,0,22,0,0,0,99.76
2024,'41 - Oregon',07079 000700079,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',1600,1597,99,3,0,0,0,0,0,99.94
2024,'41 - Oregon',07115 01WX00106,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',41712,35430,84,6265,15,17,0,0,0,95.02
2024,'41 - Oregon',07206 01WX00100,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',4100,3540,86,560,13,0,0,0,0,95.49
2024,'41 - Oregon',07214A01W 12398,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',6000,0,0,3150,52,2850,47,0,0,50.85
2024,'41 - Oregon',07214A01W 12398,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',12200,0,0,3250,26,8950,73,0,0,42.06
2024,'41 - Oregon',07525A000G00000,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',6000,199,3,5722,95,79,1,0,0,67.65
2024,'41 - Oregon',07694 840 00580,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',2765,0,0,1642,59,1123,40,0,0,53.19
2024,'41 - Oregon',07747 8T2 00027,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',7300,2947,40,2752,37,1601,21,0,0,72.87
2024,'41 - Oregon',07C11 000 00000,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',3040,2380,78,630,20,30,0,0,0,92.5
2024,'41 - Oregon',07T02 000000140,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',5300,0,0,5244,98,56,1,0,0,66.64
2024,'41 - Oregon',07T06 000 00000,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',440,416,94,24,5,0,0,0,0,98.2
2024,'41 - Oregon',07T10 000 00030,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',1152,1102,95,50,4,0,0,0,0,98.57
2024,'41 - Oregon',07T12A000000000,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',444,444,100,0,0,0,0,0,0,100
2024,'41 - Oregon',07T12A000000000,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',2118,2006,94,112,5,0,0,0,0,98.25
2024,'41 - Oregon',07T15A000 00084,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',561,561,100,0,0,0,0,0,0,100
2024,'41 - Oregon',07T15A000 00084,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',2574,2079,80,255,9,240,9,0,0,90.48
2024,'41 - Oregon',07T17 000 00000,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',240,237,98,0,0,3,1,0,0,99.16
2024,'41 - Oregon',07T22A000 00122,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',640,0,0,640,100,0,0,0,0,67
2024,'41 - Oregon',07T22A000 00122,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',2800,2774,99,26,0,0,0,0,0,99.69
2024,'41 - Oregon',07T23A000 00129,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',375,350,93,21,5,4,1,0,0,97.44
2024,'41 - Oregon',07T23A000 00129,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',1300,1264,97,36,2,0,0,0,0,99.09
2024,'41 - Oregon',07T24 000 00086,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',1806,1804,99,2,0,0,0,0,0,99.96
2024,'41 - Oregon',07T32 000 00000,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',304,304,100,0,0,0,0,0,0,100
2024,'41 - Oregon',07T32 000 00000,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',1824,1739,95,80,4,5,0,0,0,98.37
2024,'41 - Oregon',08372 584 00000,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',250,250,100,0,0,0,0,0,0,100
2024,'41 - Oregon',08372 584 00000,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',750,747,99,3,0,0,0,0,0,99.87
2024,'41 - Oregon',08549 040 00647,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',3560,3542,99,18,0,0,0,0,0,99.83
2024,'41 - Oregon',08550 040 00662,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',5600,5575,99,25,0,0,0,0,0,99.85
2024,'41 - Oregon',08551 040 00672,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',3500,3472,99,27,0,1,0,0,0,99.73
2024,'41 - Oregon',08551 040 00672,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',12570,12192,96,303,2,75,0,0,0,98.8
2024,'41 - Oregon',08563 040 00655,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',1790,1783,99,7,0,0,0,0,0,99.87
2024,'41 - Oregon',08607 003 00005,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',1820,1456,80,364,20,0,0,0,0,93.4
2024,'41 - Oregon',08607 003 00005,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',6916,40,0,6340,91,536,7,0,0,64.56
2024,'41 - Oregon',08696A000 00000,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',8400,8400,100,0,0,0,0,0,0,100
2024,'41 - Oregon',08696A000 00000,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',25320,25320,100,0,0,0,0,0,0,100
2024,'41 - Oregon',08752 006 00120,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',2150,1720,80,430,20,0,0,0,0,93.4
2024,'41 - Oregon',08752 006 00120,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',13515,405,2,8910,65,4200,31,0,0,57.42
2024,'41 - Oregon',08817 008 00054,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',10880,0,0,2745,25,8135,74,0,0,41.58
2024,'41 - Oregon',08909 000 00001,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',2028,2028,100,0,0,0,0,0,0,100
2024,'41 - Oregon',08909 000 00001,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',8112,8062,99,10,0,40,0,0,0,99.63
2024,'41 - Oregon',09069A000 00132,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',15800,10300,65,5500,34,0,0,0,0,88.51
2024,'41 - Oregon',09079 875 00002,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',6204,6151,99,51,0,2,0,0,0,99.71
2024,'41 - Oregon',09409 D05 00025,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',2400,1974,82,406,16,20,0,0,0,93.86
2024,'41 - Oregon',09410 D05 00026,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',1900,1673,88,202,10,25,1,0,0,95.61
2024,'41 - Oregon',09461 000 00055,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',9728,8228,84,1500,15,0,0,0,0,94.91
2024,'41 - Oregon',09469 A14 00042,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',1632,1630,99,2,0,0,0,0,0,99.96
2024,'41 - Oregon',09685 000 00223,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',7740,3565,46,2300,29,1800,23,75,0,73.64
2024,'41 - Oregon',09685A000000223,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',5270,2770,52,1500,28,1000,18,0,0,77.89
2024,'41 - Oregon',09685A000000223,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',1768,758,42,510,28,500,28,0,0,71.53
2024,'41 - Oregon',09752 000 00215,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',16800,14200,84,1600,9,1000,5,0,0,92.87
2024,'41 - Oregon',09778 885100008,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',2800,600,21,1000,35,1200,42,0,0,59.5
2024,'41 - Oregon',09815 D02 00125,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',3456,3401,98,55,1,0,0,0,0,99.47
2024,'41 - Oregon',09B03 000 00015,'City or Municipal Highway Agency','Deck/Slab',,'',12,'Reinforced Concrete Deck','SF',5200,1200,23,4000,76,0,0,0,0,74.62
2024,'41 - Oregon',09C01 000 00000,'City or Municipal Highway Agency','Deck/Slab',,'',16,'Reinforced Concrete Top Flange','SF',4900,2279,46,1310,26,1311,26,0,0,73.25
2024,'41 - Oregon',09C47AD13 00230,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',1840,1687,91,153,8,0,0,0,0,97.26
2024,'41 - Oregon',09C60 E01 00100,'City or Municipal Highway Agency','Deck/Slab',,'',38,'Reinforced Concrete Slab','SF',2048,2044,99,4,0,0,0,0,0,99.94
