initial_beta,lcc_values
2.795802559102469,3693.207275390625
3.4991942582610758,1905.0755615234375
4.199696665939316,864.36279296875
3.573195311306198,1762.070556640625
3.461322490275179,1930.2294921875
3.481927582008253,1921.3017578125
2.5130090046312143,3554.9990234375
3.760131360057264,1341.4459228515625
4.099875039091343,888.7630004882812
3.500578825690821,1901.712646484375
4.187745645748067,869.184814453125
3.9792952384677815,935.2574462890625
3.7777852998188046,1302.7882080078125
4.199993209125994,864.2462158203125
4.12679208641436,890.1022338867188
2.5514386444585693,3459.54150390625
3.7935180059722056,1270.441650390625
3.2033303171534597,3093.4306640625
3.501252990601374,1899.6453857421875
3.0346573276826767,2984.656494140625
2.5627248219491796,3431.989501953125
3.5001342182973847,1903.2591552734375
3.8729548219782144,1133.7371826171875
3.517089203501852,1849.849609375
4.197453978809761,864.7789306640625
2.5328383346207284,3464.835693359375
3.296555371589718,2925.4267578125
3.5086999024108905,1868.6602783203125
4.199549765410381,864.33251953125
3.000202691762267,2836.781982421875
4.199979003820674,864.2517700195312
4.199904840901858,864.2807006835938
3.5000076983128445,1903.87646484375
3.426671057723489,2085.345458984375
3.805187924181571,1247.654052734375
3.9351127490538875,959.7969970703125
3.5001514045253463,1903.3934326171875
3.5864400358577084,1722.50634765625
4.1075202540806215,895.956787109375
3.508312804574215,1876.952392578125
3.5000076835446436,1903.8765869140625
2.502780283295153,3603.312255859375
2.5817730702533748,3381.506591796875
2.64845347156136,3163.2158203125
3.0000476951234947,2837.624755859375
3.3998455144328084,2014.8272705078125
3.636433697220189,1661.99365234375
3.645690250811654,1560.578125
4.084501829088908,922.4532470703125
4.171151056451377,876.1312255859375
3.0003770190852785,2835.9033203125
3.6184924067277753,1659.7430419921875
2.6681308138846394,3181.203125
2.500000020704038,3616.66015625
4.199996621943065,864.244873046875
3.500411587439671,1898.7435302734375
3.4356790114061058,2082.8994140625
2.700893931137326,3104.31689453125
3.1097116253708124,2693.574951171875
2.6972288609358386,3123.87353515625
2.500009146275069,3616.630615234375
3.071888522858231,2768.3798828125
3.500241608469402,1903.1146240234375
4.102017682655717,911.8021850585938
4.036287428439766,938.9754028320312
4.072476775908153,927.858642578125
4.199990397914922,864.247314453125
3.494438441240181,1872.20947265625
2.913315083304326,3050.149658203125
3.016430361377378,2762.645263671875
3.0029061346846593,2824.7880859375
3.5858119990076,1543.85986328125
3.362962977138548,2260.643310546875
3.458932909200909,2301.053466796875
3.122200913708534,3430.055419921875
3.5905141192986663,1710.566650390625
2.5001746043382074,3616.018310546875
3.027733858512711,3028.971435546875
4.122516735270845,882.64599609375
3.5000323466434162,1903.795166015625
4.077337294795563,925.270263671875
4.199998464697838,864.2440795898438
3.5531220500704865,1826.146484375
4.199839375012418,864.3067626953125
2.7506369911379713,3999.99609375
4.189137518660085,868.6116333007812
3.206612250793027,3067.53759765625
4.1941339086756,865.4243774414062
3.0075936111975468,2803.049072265625
3.4612289940723158,1964.39794921875
3.5000317674304595,1903.788818359375
2.9101938969162093,6809.71484375
3.6418602603527352,1622.80078125
3.5001120056849615,1903.535400390625
3.809196170129539,1072.551025390625
4.193330938985853,866.8328247070312
4.186383319527783,869.7510375976562
3.035696239379985,4838.43115234375
4.112578407250023,905.7015380859375
3.8223242335999608,1216.006591796875
4.1999995006269675,864.2437744140625
3.917564133637259,1060.4254150390625
3.492057931932304,1915.6068115234375
3.508826714370064,1875.50341796875
3.0033399464761916,2823.625732421875
3.5923230338658105,1715.2196044921875
3.2245092736481173,3356.490234375
3.046020461621619,2915.65771484375
3.5306428294144214,1902.1429443359375
2.8339076853666905,2820.78076171875
3.1365132355177825,4604.27978515625
2.934023432683667,2991.84814453125
3.00293972018059,2822.162353515625
3.499261650355586,1902.45556640625
3.640696253831746,1532.1488037109375
3.1691454545754434,2643.0234375
4.134643971923053,890.6947021484375
4.007169474269158,980.1256103515625
3.4918824452159907,1911.3536376953125
3.165592544681286,3830.053466796875
3.6483546431773575,1509.3660888671875
3.3101021269015014,2268.2705078125
3.6530633949284605,1496.1641845703125
3.4998086457030166,1904.16845703125
3.00681206969554,2808.7890625
4.199985681122576,864.24853515625
3.3053358263311923,2304.2509765625
4.19154908702128,867.0374755859375
4.189644784781159,866.3345947265625
2.503990533762705,3599.86279296875
